depmap_id,cell_line_display_name,lineage_1,lineage_2,lineage_3,lineage_4,2-aminoadipate,3-phosphoglycerate,alpha-glycerophosphate,4-pyridoxate,aconitate,adenine,adipate,alpha-ketoglutarate,AMP,citrate,isocitrate,CMP,cystathionine,cytidine,dCMP,DHAP/glyceraldehyde 3P,erythrose-4-phosphate,F1P/F6P/G1P/G6P,hexoses (HILIC neg),fumarate/maleate/alpha-ketoisovalerate,glucuronate,glutathione oxidized,glutathione reduced,GMP,guanosine,hippurate,hypoxanthine,inosine,kynurenine,lactate,lactose,malate,NAD,NADP,oxalate,pantothenate,PEP,ribose-5-P/ribulose5-P,sorbitol,succinate/methylmalonate,sucrose,thymine,UMP,UDP-galactose/UDP-glucose,uracil,urate,uridine,xanthine,taurocholate,glycodeoxycholate/glycochenodeoxycholate,taurodeoxycholate/taurochenodeoxycholate,phosphocreatine,3-methyladipate/pimelate,6-phosphogluconate,alpha-hydroxybutyrate,2-hydroxyglutarate,inositol,malondialdehyde,glycine,alanine,serine,threonine,methionine,aspartate,glutamate,asparagine,glutamine,histidine,arginine,lysine,valine,leucine,isoleucine,phenylalanine,tyrosine,tryptophan,proline,cis/trans-hydroxyproline,ornithine,citrulline,taurine,5-HIAA,serotonin,GABA,acetylglycine,dimethylglycine,homocysteine,SDMA/ADMA,NMMA,allantoin,anthranilic acid,kynurenic acid,5-adenosylhomocysteine,carnosine,N-carbamoyl-beta-alanine,thiamine,niacinamide,betaine,choline,alpha-glycerophosphocholine,acetylcholine,creatine,creatinine,thyroxine,trimethylamine-N-oxide,hexoses (HILIC pos),adenosine,thymidine,xanthosine,2-deoxyadenosine,2-deoxycytidine,cAMP,cotinine,pipecolic acid,pyroglutamic acid,1-methylnicotinamide,butyrobetaine,putrescine,methionine sulfoxide,carnitine,acetylcarnitine,propionylcarnitine,malonylcarnitine,butyrylcarnitine/isobutyrylcarnitine,valerylcarnitine/isovalerylcarnitine/2-methylbutyroylcarnitine,hexanoylcarnitine,heptanoylcarnitine,lauroylcarnitine,myristoylcarnitine,palmitoylcarnitine,stearoylcarnitine,oleylcarnitine,arachidonyl_carnitine,sarcosine,beta-alanine,anserine,C14:0 LPC,C16:1 LPC,C16:0 LPC,C18:2 LPC,C18:1 LPC,C18:0 LPC,C20:4 LPC,C20:3 LPC,C22:6 LPC,C16:0 LPE,C18:1 LPE,C18:0 LPE,C20:4 LPE,C22:6 LPE,C32:2 PC,C32:1 PC,C32:0 PC,C34:4 PC,C34:3 PC,C34:2 PC,C34:1 PC,C36:4 PC-A,C36:4 PC-B,C36:3 PC,C36:2 PC,C36:1 PC,C38:6 PC,C38:5 PC,C38:4 PC,C38:2 PC,C40:6 PC,C14:0 SM,C16:1 SM,C16:0 SM,C18:2 SM,C18:1 SM,C18:0 SM,C22:1 SM,C22:0 SM,C24:1 SM,C24:0 SM,C34:2 DAG,C34:1 DAG,C36:2 DAG,C36:1 DAG,C14:0 CE,C16:1 CE,C16:0 CE,C18:3 CE,C18:2 CE,C18:1 CE,C18:0 CE,C20:5 CE,C20:4 CE,C20:3 CE,C22:6 CE,C46:2 TAG,C46:1 TAG,C46:0 TAG,C48:3 TAG,C48:2 TAG,C48:1 TAG,C48:0 TAG,C50:3 TAG,C50:2 TAG,C50:1 TAG,C50:0 TAG,C52:5 TAG,C52:4 TAG,C52:3 TAG,C52:2 TAG,C52:1 TAG,C54:7 TAG,C54:6 TAG,C54:5 TAG,C54:4 TAG,C54:3 TAG,C54:2 TAG,C54:1 TAG,C56:8 TAG,C56:7 TAG,C56:6 TAG,C56:5 TAG,C56:4 TAG,C56:3 TAG,C56:2 TAG,C58:8 TAG,C58:7 TAG,C58:6 TAG
ACH-000956,22RV1,Prostate,Prostate Adenocarcinoma,,,5.5475389,5.6594179,6.1148394,5.8101503,5.6127437,5.369947799999999,6.0489337,5.8370864000000005,5.8883517,5.6585837,5.5628264000000005,5.5934879,6.2404662,5.4478672999999995,5.9425122,5.3852283,5.7686362,5.8377385,6.0775259,5.8878672,5.943485099999999,5.8233068,5.9065293,5.982411900000001,5.4487663,5.8904752,5.613129900000001,5.6847404,5.9289613,5.5248179,5.5158290999999995,5.8118415,5.655950700000001,5.5789295999999995,5.8466026,5.8647671,5.7421702,5.4618261,5.8137889000000005,5.921735900000001,5.702206299999999,6.127646299999999,5.8791296,5.2512154,5.9946507,5.3369694,5.8988157,6.1083775000000005,5.6270595000000005,5.8693967,6.386569799999999,6.241990900000001,5.7473149,4.9752497,5.7661868,5.641369,5.8645208,5.5477465,6.1549016,5.9976539,6.0217602999999995,5.883403599999999,5.9447345,6.297213200000001,5.7876726,6.3222206,6.0840584,5.8565697,6.0246148,5.9563737,5.8446857,5.8827163,5.8616380999999995,5.7737172,5.7770642,5.7385267,5.954881200000001,6.3734124,6.0399379,5.811536,5.6039542,5.9865673,5.75036,5.5872321,5.8556376,6.0281494,5.8155163,5.8806,5.902261,5.9866233,6.2059901,6.0089725,5.677452,6.137831200000001,5.9031704000000005,5.8830714,6.0349407,6.1455137,6.0564742,5.290573999999999,4.7737519,6.0281134000000005,5.971236900000001,5.9863752,5.866552400000001,6.1340358,5.5368814,5.6233973,5.9567821,6.5527142,6.5540939,5.877089099999999,5.7722587999999995,5.623031500000001,5.8947709999999995,4.1518973,6.1211257,5.1889349000000005,6.081761599999999,6.0929879,5.5358177,6.678936,6.0099067,5.5100676,6.033373200000001,5.9535516,5.6785156,5.6018611,6.150663,6.265175599999999,6.0481289,6.3259875,5.926325299999999,6.0836008,5.6326933,6.0887614,5.9121576,6.087004299999999,6.2187547,5.9034504,6.074475,6.385735700000001,5.867970099999999,6.308661900000001,5.918741099999999,5.768921,5.7173015,5.8731347000000005,5.9898121,6.2286869000000005,5.7337027,5.8133867,5.826666400000001,5.8934264,5.9119547,5.8192334,5.9464557000000005,5.8850824,5.9866797,5.9202304,5.924763700000001,6.0421481,6.0534854000000005,5.9598472000000005,5.9476637000000006,5.9967076,5.8839763,5.711258900000001,5.6563942,5.7963525,6.097157299999999,5.7826867,6.2004863,5.8242309,5.9281765,5.9612708,5.858167400000001,6.1368491999999994,6.0986267,6.038625700000001,5.936468700000001,5.8964668,5.9463429,5.920357900000001,6.026928599999999,5.9730084,5.9585336,6.0584158,5.949453900000001,5.8907492,5.9883227,5.9024921,6.123943700000001,5.766381099999999,5.9224937,5.5679803,5.806907099999999,5.831124099999999,6.0010551,5.6126834,5.8024166,5.9039176,6.127702200000001,5.5740815999999995,5.635614299999999,5.4987262999999995,5.838570900000001,5.828987000000001,5.6151995999999995,5.5678961,5.6526785,5.5163777000000005,5.766333900000001,5.8182178,5.9194107,5.5848595,5.603513700000001,5.639345400000001,5.5337481,5.542003500000001,5.774731200000001,5.8932374,5.527566200000001,5.318848,5.5041799000000005
ACH-000948,2313287,Gastric,Gastric Adenocarcinoma,,,5.713293,6.3449154000000005,5.9310566,6.0683844,6.217790900000001,6.3497074,5.5789762000000005,5.9989767,6.242545400000001,6.348021,6.0276052,6.2703478,5.558964700000001,5.5757945,6.099391000000001,6.0623484,6.6721604999999995,6.4041108,5.657420200000001,5.9100470000000005,5.922656,6.1598543,6.1958187,6.7168327,5.6940265,5.7551315,6.4569921,5.9305900000000005,6.2015033,5.7892871,5.717962,5.8839763,6.201691,6.2964794,5.778272599999999,5.982857800000001,6.2805585,6.1645438,5.5930577,5.5641392,5.7153594000000005,6.1968497000000005,6.3012600999999995,6.3562736,5.9658945999999995,5.8085189,5.9976289000000005,5.8970867,5.7707559,5.6731483,6.0153049,6.6656273,5.7405929,5.8792345,5.6037493,5.7074517,6.2216167,5.8454217,5.9451206,6.755056,5.0923708,5.8700465,6.1566503,6.430250099999999,6.0212984,6.7760297000000005,5.5701621,6.0021052,6.1412990999999995,5.4233684,5.592313400000001,5.8396338,5.9842792000000005,5.7945593,6.0562718,6.0974746,5.8358351,6.7731723,6.4659914,6.1040551,6.256429799999999,5.769855799999999,6.0103629000000005,7.1517797000000005,6.5985394,5.9641532,6.6831683,6.120416099999999,6.1329362000000005,5.7218137,5.6782185,5.6077143,6.4002916,5.5328222,4.961739499999999,6.0346866,5.6915489,5.9053466,5.7479192,5.7605556,4.9760279,5.9295743,5.9834736,5.507175599999999,5.7790112,5.5883345,5.9047769,5.6748002,5.8779430999999995,6.2950132000000005,5.4010263,5.8405102,5.9221292000000005,7.103360400000001,5.4755187,5.4946747,6.399335400000001,6.3811367,6.1376795,6.4421292999999995,6.640634599999999,6.008808,6.5123805,6.2961415999999994,5.6864779,6.087505999999999,5.4709919000000005,5.716168,5.473210099999999,5.3994175,5.603790099999999,5.5186701,5.9691456,6.653003699999999,6.704137400000001,5.5889885999999995,7.015131200000001,6.9452621,6.3832472000000005,5.632222799999999,6.1705475,6.0014733,6.101781099999999,5.9437428,5.6059455,6.2307063,6.3649344,6.016081,5.9365681,6.1554072,6.7889292,5.9618152,5.9525158,6.5796758,6.642843300000001,6.1142805000000005,5.7159244000000005,6.1565923,5.7620316,5.841983,5.822165,5.6445312,5.7313794,5.655679900000001,5.626680599999999,5.9671725,5.557358,6.0115254,5.9460904,5.843752200000001,5.3310752,5.8049668,5.5660824,5.569473400000001,5.901041,5.7761363,5.3376108,5.6703371,5.6039424,5.702416,5.3990173,6.0390379,6.128417400000001,5.733274400000001,5.829096400000001,5.784445,5.8173481,5.6594178,5.6789587,5.7318822,5.974648999999999,5.770742,6.6782042,6.1391495,5.788422,7.106718400000001,6.428909099999999,5.7379197,5.4490946,6.4944809,5.9199904000000005,5.4242162,5.2723904,5.7683196,5.7878989,5.9512731,5.580813,5.2565304,5.7263159,5.6426871,5.5233569000000005,5.302621599999999,5.62575,5.3768626,4.8755404,5.7114532,5.577360400000001,5.470304799999999,5.3723205,5.429422,5.675802200000001,5.551614099999999,5.3974965,5.198908,5.1645959
ACH-000011,253J,Urinary Tract,Bladder Carcinoma,,,5.9383323,6.2176366,6.075923400000001,5.7243948,6.177148799999999,6.096260099999999,6.0817455,5.911434799999999,5.602765,6.0278549,6.259128400000001,6.0033733,6.2924145,5.5875532,5.694551799999999,6.8872182,6.2336637999999995,6.3771884000000005,6.0774413,5.9363842,5.7850627,6.1898153,6.4020505,5.6793133000000005,5.8829880999999995,5.7515175,5.4222064,5.958885700000001,6.8280496,6.2900444,6.0510928,6.0178133,6.288153299999999,6.1970795,5.6685910999999995,5.8425522,6.2276765,6.5476524000000005,6.355817,5.9205448,5.8749975,5.8162443,5.799750599999999,5.961803099999999,5.27266,5.9490584,5.271051,5.9664746,5.9662003,5.8777619,6.368008799999999,3.5526224,6.0116266,6.501966099999999,6.0064116,6.2753008,5.1653421999999996,6.1992772,5.930349099999999,5.7518996,6.138139700000001,6.3030348,6.0861377,5.7049707000000005,5.6954544,5.2904985,6.4499303,6.053161,5.6795943,6.5081991,6.3689846,6.068891799999999,6.039339,6.3339452000000005,6.236449299999999,6.2657791,5.4507405,4.546843,5.2466125,5.696839099999999,4.3397378,5.8459569,5.6296101,5.7151632,5.5089238,5.683648000000001,5.7503399,5.6252629999999995,5.757013099999999,5.5941794,5.5419294,5.7890985,5.7549682,5.861618900000001,5.6512371,6.2826934,6.3525113,5.6817459999999995,5.6771866,6.0465447,5.9518458,5.2941688,5.564090900000001,5.708253900000001,5.7410312,6.459608,6.5125069,6.1019068,5.7538518,5.9396262,6.3733876,6.353660400000001,5.4910674,4.8845151,6.2806467,4.6038969000000005,5.4122138,5.2826285,5.9218945,5.6059423,5.5749901,6.1884125999999995,5.563526599999999,5.644531099999999,5.5287218000000005,5.6539208,5.4273291,6.611599099999999,6.674786099999999,6.998011999999999,6.6767335999999995,6.691936900000001,5.5403557,5.718371,5.4447721,5.6380590999999995,6.143671,6.1379002,5.9865585999999995,5.930208,5.9243333,5.8126824,6.023582299999999,5.8839763,5.840710400000001,5.8868668,6.120815299999999,6.2614429000000005,5.6875862,5.6397308,6.1463765,5.9976954000000005,6.0866679,5.9077081,5.622962,6.028649400000001,5.923919000000001,5.7802798,5.7417179,5.8734625,5.997116200000001,5.979265799999999,5.8644442,5.719363700000001,5.7304829,6.310196400000001,5.512265900000001,6.057644,5.953208200000001,5.925354799999999,5.3545523,5.9792157,5.3519133000000005,5.9130213,6.0727245000000005,6.348565799999999,6.0192365,6.029045,6.264099,6.0524324,6.1306496,5.8941657,5.9302152999999995,5.971847900000001,5.7162651,6.0159781,5.9473651,6.102968,5.8433546,5.9755567,5.8420516,5.8598953,5.5591316,5.488802400000001,5.600428400000001,5.448997900000001,5.7693012999999995,5.7711687000000005,5.7279706,5.6804042,5.924855,5.808435500000001,5.536364099999999,5.5864638,5.5111879,5.6747777,5.962678299999999,5.5910273,5.5138905,5.5291348,5.2827897,5.5810125,5.873603,5.9096556,5.5719224,5.8866765999999995,5.4525913,5.4836525,5.3885197,5.4589143,5.9921702,5.853294,5.2779077,5.3093886,5.1981011
ACH-000026,253JBV,Urinary Tract,Bladder Carcinoma,,,5.9695612,6.3206473,6.3352432,5.621881500000001,6.025448,6.8830853,5.565517400000001,6.144039,5.7896971,5.9184068,5.9858268,6.0248299,6.3888968,5.6298442,6.1818797,6.6072049,6.310514700000001,6.4595595,6.0479996,6.0710731,5.767267400000001,6.618326299999999,6.398046099999999,5.949017700000001,5.5633352,5.658726000000001,5.7816233,5.6494765,6.2244912,6.0614080999999995,6.1139364,5.991432499999999,6.0729927,6.251052099999999,5.7326929,5.554987000000001,6.2669751,6.3390287,6.333042900000001,6.0024434,6.163671400000001,5.708423799999999,5.8752811,6.0915218,5.5496928,5.9814004,5.2091754,5.4380375,6.5018064,5.5907766,6.0275986,3.9340127999999996,5.8273864,6.9167318,5.752363,5.7624515999999995,5.3560689,6.1187325999999995,6.0468598,6.482304900000001,6.0949844,6.5903636,6.0697212,6.068879,6.1166952000000006,5.5072775,5.8438875999999995,5.893888,5.5968206,6.274202900000001,6.2658424,6.0855947,6.0766585,6.3264114000000005,6.2934135,6.2129598,6.0996806,5.2014842,5.4453143,5.8362656,5.996014700000001,5.3865946,5.7596815999999995,5.4249665,5.8176356,5.7616293,6.7683056,5.6663797,5.8860877,5.854493700000001,5.9945202,5.9097685,6.719483199999999,5.649249500000001,6.817401299999999,6.2677223,6.1088948,5.8190956,5.9292997000000005,6.3870073,4.264885400000001,6.1733002,5.8601179000000005,5.813936900000001,5.6899012,5.8701197,4.7156415,5.427415,5.910031299999999,5.265072,5.9450571,5.732031500000001,5.4072578,5.5121011,6.0828868,7.463117,6.1599816,6.026018799999999,6.217557599999999,6.2045962999999995,6.2119933,5.9629031999999995,6.241846,5.9677011,5.5638741,6.012969200000001,6.150459400000001,5.762575099999999,5.5132683,5.1465822999999995,5.1831234,5.2282142,5.7530818,6.318474299999999,6.4313066,5.8180203,6.067580599999999,6.005167,5.7985818,5.865196599999999,5.8788895,5.4728601999999995,5.8782494000000005,5.519837,5.6548094,6.1394776,6.1517759000000005,6.1614192,5.6823787,5.4404838,6.2684361,5.8750737,5.7269344,6.0634646,6.0572447,5.9623726999999995,5.7677666,5.6474758000000005,5.6204225,5.678884200000001,5.8640422999999995,5.7124403,5.494691,5.5895127,5.5938991,6.112791099999999,5.0863388,5.7817872999999995,5.796924099999999,5.6243372,5.9133889,5.8851420999999995,5.5633215,5.7103616,5.899383900000001,5.8849627,5.914185,5.1500199,5.7256903,5.8763190000000005,5.748944,5.8134913,5.9442858,5.9159114,5.9999557999999995,5.9385474,5.9085731,5.9463508,5.8166735,5.8902541,5.8945463,5.813119599999999,5.7916087,5.8284002,5.8637737,5.9650529,5.93786,5.8174771,5.6764547,5.8566597,5.8977682,5.7235596,5.8817581,5.7029523,5.7596996,5.9053403,5.8470182,5.7360530999999995,5.8839763,5.8430862,5.7502737999999995,5.489779799999999,5.9777368,5.9673044,5.9201489,5.7752991,5.8339087,5.704365,5.4478519,5.6292658,6.1149474,6.2587328,5.6671344,5.5203973,5.5455976
ACH-000323,42MGBA,Central Nervous System,Glioma,Astrocytoma,,6.4993769,5.8095238,5.894139099999999,6.0590838,5.9198969,5.9237495000000004,6.1139978,5.9896044999999996,5.7932901,5.8914113,5.9079998,5.463810700000001,6.1913352,5.8639890999999995,5.3982657,6.4766667,6.083143,5.9099857,6.123579900000001,5.8045846,5.966059,5.9796318,5.8724091,5.7794975,5.1310136,6.5387851999999995,6.3994045999999996,6.1730374,5.7456391,5.9143871,5.8636029,5.7002365,5.3572934000000005,5.7309196,5.7474457999999995,6.2221108,6.0929197,6.2465928,6.125582,6.2489877,5.9407388,5.861127400000001,5.6857873,5.8891246,6.0821149000000005,6.465171700000001,5.4956498,6.2296487,6.375331500000001,6.3466139,5.4697578,6.2782766,6.2173579000000005,6.0603985,5.9113790999999996,5.9064343,5.938409099999999,5.9927855,5.8483183,5.9733711,5.7871985,6.1768852999999995,5.8920072999999995,5.7153807,5.9668486,5.788438200000001,5.4142316,6.1832125,5.8206,6.1025964,6.044361599999999,5.8505461,5.8377921,6.1313166,6.0641073,6.040786,5.714019,5.9832422,6.4748915,6.0578737,5.862191,6.6134642999999995,7.229261800000001,5.338637599999999,5.9961679000000006,6.2093821,6.0010620999999995,6.2372135,6.0799258,6.3275348,6.1149628,6.4012568,5.716604599999999,6.3806008,6.9669267999999995,5.882840900000001,6.024205599999999,6.0278897,5.966095200000001,5.966698200000001,6.5070635999999995,5.667642099999999,6.1040554,6.1643392,6.1269041,6.1440332,5.562996599999999,5.5760192,6.475590400000001,5.8155933,6.9269814,5.7409365,5.234158900000001,6.3553295,5.5099239,7.3703935,5.9599967000000005,4.9052706,5.8482692,5.9052196,5.8839763,5.9691059,5.8221209,6.174696099999999,6.7665367,6.2823544,6.3351055,6.2984989,6.4539824999999995,6.4173108,6.5640641,6.707010899999999,5.636278599999999,5.8326629,5.821234400000001,6.3859357,5.7565877,5.7580253,5.9460871,5.6672033,5.8481223,5.9238488,5.947100700000001,5.669389700000001,5.9335231,5.2215508,5.2075793,5.003639499999999,5.8451849000000005,5.4690236,5.9460051,5.6302373,5.5221817,6.1745429000000005,6.0316371,5.7210526,5.4158879,6.0449577,5.8922193,5.7858973,5.6209939,5.0586598,6.02377,6.0105935,5.701567900000001,5.4546563,5.712335700000001,5.671923400000001,5.7692234000000004,5.4619955000000004,5.8144067999999995,5.608872900000001,5.7222477,5.760953099999999,5.6292862,5.377925,5.322975,5.856213200000001,5.4020559,5.6355976,5.3091054,6.0052128,5.9209432,5.4974787,5.9889496,5.985914299999999,5.9526424,5.6695845,6.0615523,6.0766637999999995,5.9265963,6.13499,5.5810388,5.2547548,5.533726000000001,5.7385306,5.474211599999999,4.8862526,5.055014599999999,5.5702202000000005,5.2908869,4.8483593,5.2139765,5.678947900000001,5.7480497999999995,5.5305697,5.047796900000001,4.9202019,5.9099863,5.6319995,5.6962795,5.540461,5.5273775,4.931113900000001,5.1152746,5.306640799999999,6.0341659000000005,5.2976852,5.2793057,5.2122657,4.960074099999999,5.0985595,5.714910400000001,5.6620137999999995,5.3372706
ACH-000905,5637,Urinary Tract,Bladder Carcinoma,,,6.0064715,6.2616947,5.2599405,5.946823999999999,5.7841864,6.064432900000001,5.5933388,5.8300882000000005,5.6456119000000005,5.8445488,5.9184972,5.4856595,5.1775682000000005,5.0009569,5.2823981,6.0363121,5.6727791,5.730827099999999,5.904511900000001,6.068364099999999,5.745804799999999,6.1083355,5.682118599999999,5.9019804,5.985076,6.0048968,6.541170200000001,5.5004851,5.5604713,5.9420082,5.599139,5.986506200000001,6.099888,6.0181065,5.8522722,5.490042,6.0773224,6.550157,5.7739849,5.6767167999999995,5.5679627,6.2497968,5.6118282,5.9273987,5.9656476,4.7687735,6.013675599999999,5.896706299999999,6.0991493,5.745632700000001,6.0899639,6.195407299999999,5.9867766,6.3321633,5.518422,5.8839763,6.1740564000000004,6.0577142,6.0479199999999995,6.0374199,5.9634328000000005,5.9071611,6.004133900000001,6.222752900000001,6.0838169,6.2864207,6.0860106,5.885319,6.0988568,5.8517639,5.836789,5.9177995,5.9570656,5.8848306,5.9609963,5.774595400000001,5.8077722000000005,6.214009900000001,6.1010602,5.8995945,5.7573734000000005,5.9240879,5.8011710999999995,6.5273653,5.6953153,5.8590902,5.953285299999999,5.8540608,5.9902594,5.7735837,6.6554036,5.9949867,6.072899,5.8613412,5.753093700000001,5.9393635,5.9562998,5.7603737,5.8357657,5.7513891,6.4067379,6.063004,5.9469224999999994,5.9345013,5.964829900000001,5.912482,6.3241152000000005,6.7416429,5.9247966,6.486125,5.5958253,5.8426066,5.6089853,5.8511246,6.0657009,5.6824582,5.870160299999999,6.1410835,6.0642919,6.0546297,5.7505668,5.8846124,6.1124102,6.411128099999999,6.736132700000001,6.1558572,5.6494915,6.0299860999999995,5.4142445,5.4871207,5.9197155,5.6222267,5.8635272,6.008371299999999,6.004632099999999,5.8536933,5.8295428,5.6455503,5.7433012,5.779306500000001,5.7364618,5.8511148,5.7264212,5.5459778,5.697938099999999,5.997243599999999,5.9412585,5.9684485,5.8778014,5.456345400000001,6.1970083,6.127122900000001,6.0652847,6.030838,6.1803737000000005,5.9172754,5.957871400000001,5.7724335,5.5349404,5.7064909,5.8638346,6.1097003,5.466295,5.367588099999999,5.6828441,5.7155610999999995,5.869253700000001,5.9658583,5.8720572,5.8566531,5.765249099999999,5.7201094,5.6197845,5.8731344000000005,5.8496491,5.7771167000000005,5.8293585,5.983795,6.1919097999999995,5.8448514000000005,6.149816099999999,6.0956133,5.8196156,5.909126799999999,5.8541945,5.780215599999999,5.7963209,5.979543,5.857376400000001,5.7606472,5.8656566,5.6586585,5.805594200000001,5.956405,6.0771002,5.606205,5.9101803,6.145156,6.359513099999999,5.6017131,5.992475,6.2397407,6.5607024,5.5039850999999995,5.6310093,5.8296894,5.9133605000000005,6.315853099999999,5.472783799999999,5.5280073,5.5440337,5.4779753,5.6305093,6.0940736,6.465540799999999,4.8586523,5.611724,5.63108,5.2126886,5.3272448,5.8059597,6.275076,5.520683,5.332393799999999,5.5161142
ACH-000520,59M,Ovary,Ovary Adenocarcinoma,High Grade Serous,,5.9634121,5.8495467,5.211138200000001,6.1902654,5.8040378,5.245122,5.946702200000001,5.826242,5.7131199,5.8361461,5.8052753,5.6853916,6.046239099999999,5.8833461,5.8013322,6.0192009,5.6910254,5.6063488,6.2093887,5.6615038,5.8567212,5.996593,5.9653264,5.679019,6.162945,5.9729538,5.421949099999999,5.926254699999999,6.376629400000001,5.9595338,6.0001842000000005,5.6415472,5.585031900000001,5.967617099999999,5.7998956,5.9088173,5.8151885000000005,5.9534293,6.0584653,5.9700357,5.9853428,6.062554,5.6318586999999996,5.691303400000001,6.0693003,6.0622811,5.813092500000001,6.0648778,6.0934040000000005,6.2594564,6.2047620000000006,6.2044083,5.958896,5.4553500999999995,5.827775099999999,5.884084400000001,5.354888099999999,6.060517400000001,6.069466200000001,6.2022794999999995,6.2419613,6.4779629000000005,6.2393477,5.1700066,5.9152595,4.476419,6.3271242999999995,6.1154552,5.7815905999999995,6.585971499999999,6.4677787,6.1472152,6.102376400000001,6.4552514,6.4107345,6.305413,5.619926,4.879846,5.5586402999999995,5.9904234,5.5077566,5.8501414,5.8839763,5.6594112999999995,5.7690015,5.9479432999999995,5.9151513,5.8180679,5.8933232,5.917374400000001,5.7590822,5.9824764,5.5200263,5.8872627,6.1180979,6.2931691,6.4774816,5.7911613,6.047496,5.5279604,6.3151892,5.7869885000000005,5.9879206,6.0651051,5.989628,6.3004442,5.9597703,5.563119400000001,5.9088469,5.4812349000000005,5.9858279,5.7505873,5.5642804,4.9903835,6.3298266,7.277097500000001,5.4947051,5.7924708,6.0373946,5.6579358,5.4292644999999995,5.4928282,5.4654,5.2728949,5.5462819,5.511238099999999,5.8588135999999995,5.524773400000001,5.7013132,5.637300700000001,5.7938187999999995,6.2715492,5.9011667999999995,5.958917700000001,5.6640809999999995,6.0128607,6.240867,5.6793726,5.898791,5.770190400000001,5.8657934,5.8839302,5.858340599999999,5.787275599999999,5.8599052,5.6547039,5.7770805,5.830597200000001,5.7175918,5.522980400000001,6.0545798,5.8022412,5.4336737,5.8983767,5.7989922,5.8481287,5.779380799999999,5.7893769,5.903475,5.9210771,5.859284099999999,5.665258000000001,5.917550299999999,5.7971571,5.989721,5.8493255,5.793086799999999,5.8730387,5.8962236,5.7195126,5.8773047,5.4684745999999995,5.4194292,5.9284916,5.8825265,5.9166231,5.9320431,5.6920862,5.8966837,5.9234365,5.8772630999999995,5.6635762000000005,5.7958642,5.7717697999999995,5.7555547,5.816628400000001,5.748412,5.7162452,5.7071169,5.780353900000001,5.6682584,5.663496599999999,6.3143456,5.9240788,5.6277739,6.5242236,6.3831695999999996,5.8580811,5.9032417,6.475535099999999,6.130336,6.0542587,5.8427045,6.2745182999999995,6.4923449,6.3774574,6.0553576,6.1185562000000004,6.1653362000000005,5.9562982,6.0569398,6.3831948,6.2933507,6.031933400000001,5.8819559,5.8139053,6.0615095000000005,5.8912797,6.1348880999999995,6.1712137,6.1599655,5.7552292000000005,5.9970794000000005,5.7479684,6.0112917999999995
